,step,adult,child,limited_mobility,elder,employee,run
3340,41,2,0,0,0,3,33
3341,42,2,0,0,0,4,33
3342,43,2,0,0,0,4,33
3343,44,3,0,0,0,4,33
3344,45,3,0,0,0,4,33
3345,46,3,0,0,0,4,33
3346,47,4,0,0,0,4,33
3347,48,4,0,1,0,4,33
3348,49,4,0,1,0,4,33
3349,50,4,0,1,0,4,33
3350,51,4,0,1,0,4,33
3351,52,4,0,1,0,4,33
3352,53,4,0,1,0,4,33
3353,54,4,0,1,0,4,33
3354,55,4,0,1,0,4,33
3355,56,4,0,1,0,4,33
3356,57,5,0,1,0,4,33
3357,58,5,0,1,1,4,33
3358,59,5,0,1,1,4,33
3359,60,5,0,1,1,4,33
3360,61,5,0,1,1,4,33
3361,62,5,0,1,1,4,33
3362,63,5,0,1,1,4,33
3363,64,5,0,1,1,4,33
3364,65,6,0,1,1,4,33
3365,66,6,0,1,1,4,33
3366,67,6,0,1,1,4,33
3367,68,6,0,1,1,4,33
3368,69,6,0,1,1,4,33
3369,70,6,0,1,1,4,33
3370,71,6,0,1,1,4,33
3371,72,6,0,1,1,4,33
3372,73,6,0,1,1,4,33
3373,74,6,1,1,1,4,33
3374,75,6,1,1,1,4,33
3375,76,6,1,1,1,4,33
3376,77,6,1,1,1,4,33
3377,78,6,1,1,1,4,33
3378,79,6,1,1,1,4,33
3379,80,6,1,1,1,4,33
3380,81,6,1,1,1,4,33
3381,82,6,1,1,1,4,33
3382,83,6,1,1,1,4,33
3383,84,6,2,1,1,4,33
3384,85,6,2,1,1,4,33
3385,86,6,2,1,1,4,33
3386,87,6,2,1,1,4,33
3387,88,6,2,1,1,4,33
3388,89,6,2,1,1,4,33
3389,90,6,2,1,1,4,33
3390,91,6,2,1,1,4,33
3391,92,6,2,1,1,4,33
3392,93,6,2,1,1,4,33
3393,94,6,2,1,1,4,33
3394,95,6,2,1,1,4,33
3395,96,6,2,1,1,4,33
3396,97,6,2,1,1,4,33
3397,98,6,2,1,1,4,33
3398,99,6,2,1,1,4,33
3399,100,6,2,1,1,4,33
3400,1,0,0,0,0,0,34
3401,2,0,0,0,0,0,34
3402,3,0,0,0,0,0,34
3403,4,0,0,0,0,0,34
3404,5,0,0,0,0,0,34
3405,6,0,0,0,0,0,34
3406,7,0,0,0,0,0,34
3407,8,0,0,0,0,0,34
3408,9,0,0,0,0,0,34
3409,10,0,0,0,0,0,34
3410,11,0,0,0,0,0,34
3411,12,0,0,0,0,1,34
3412,13,0,0,0,0,1,34
3413,14,0,0,0,0,1,34
3414,15,0,0,0,0,1,34
3415,16,0,0,0,0,1,34
3416,17,0,0,0,0,1,34
3417,18,0,0,0,0,1,34
3418,19,0,0,0,0,1,34
3419,20,0,0,0,0,2,34
3420,21,0,0,0,0,2,34
3421,22,0,1,0,0,2,34
3422,23,0,1,0,0,2,34
3423,24,0,1,0,0,2,34
3424,25,0,1,0,0,2,34
3425,26,0,1,0,0,2,34
3426,27,0,1,0,0,2,34
3427,28,0,1,0,0,2,34
3428,29,0,1,0,0,2,34
3429,30,0,1,0,0,2,34
3430,31,0,1,0,0,2,34
3431,32,0,1,0,0,2,34
3432,33,0,1,0,0,2,34
3433,34,0,1,0,0,3,34
3434,35,1,1,0,0,3,34
3435,36,1,1,0,0,3,34
3436,37,1,1,0,0,3,34
3437,38,1,1,0,0,3,34
3438,39,1,1,0,0,3,34
3439,40,1,1,0,0,3,34
3440,41,1,1,0,0,3,34
3441,42,1,2,0,0,3,34
3442,43,1,2,0,0,3,34
3443,44,1,2,0,0,4,34
3444,45,2,2,0,0,4,34
3445,46,2,2,0,0,4,34
3446,47,2,2,0,0,4,34
3447,48,2,2,0,0,4,34
3448,49,2,2,0,0,4,34
3449,50,2,2,0,1,4,34
3450,51,2,2,0,1,4,34
3451,52,3,2,0,1,4,34
3452,53,3,2,0,1,4,34
3453,54,3,2,0,1,4,34
3454,55,3,2,0,1,4,34
3455,56,3,2,0,1,4,34
3456,57,3,2,0,1,4,34
3457,58,3,2,0,1,4,34
3458,59,3,2,0,1,4,34
3459,60,3,2,0,1,4,34
3460,61,3,2,0,1,4,34
3461,62,3,2,0,1,4,34
3462,63,3,2,0,1,4,34
3463,64,3,2,0,1,4,34
3464,65,3,2,0,1,4,34
3465,66,3,2,0,1,4,34
3466,67,3,2,0,1,4,34
3467,68,3,2,0,1,4,34
3468,69,3,2,0,1,4,34
3469,70,3,2,0,1,4,34
3470,71,3,2,0,1,4,34
3471,72,3,2,0,1,4,34
3472,73,3,2,0,1,4,34
3473,74,3,2,0,1,4,34
3474,75,3,2,0,1,4,34
3475,76,3,2,0,1,4,34
3476,77,3,2,0,1,4,34
3477,78,3,2,0,1,4,34
3478,79,3,2,0,1,4,34
3479,80,3,2,0,1,4,34
3480,81,3,2,0,1,4,34
3481,82,3,2,0,1,4,34
3482,83,3,2,0,1,4,34
3483,84,3,2,0,1,4,34
3484,85,3,2,0,1,4,34
3485,86,3,2,0,1,4,34
3486,87,3,2,0,1,4,34
3487,88,4,2,0,1,4,34
3488,89,4,2,0,1,4,34
3489,90,4,2,0,1,4,34
3490,91,4,2,0,1,4,34
3491,92,4,2,0,1,4,34
3492,93,4,2,0,1,4,34
3493,94,4,2,0,1,4,34
3494,95,4,2,0,1,4,34
3495,96,4,2,0,1,4,34
3496,97,4,2,0,1,4,34
3497,98,4,2,0,1,4,34
3498,99,4,2,0,1,4,34
3499,100,4,2,0,1,4,34
3500,1,0,0,0,0,0,35
3501,2,0,0,0,0,0,35
3502,3,0,0,0,0,0,35
3503,4,0,0,0,0,0,35
3504,5,0,0,0,0,0,35
3505,6,0,0,0,0,0,35
3506,7,0,0,0,0,0,35
3507,8,0,0,0,0,0,35
3508,9,0,0,0,0,0,35
3509,10,0,0,0,0,0,35
3510,11,0,0,0,0,0,35
3511,12,0,0,0,0,0,35
3512,13,0,0,0,0,0,35
3513,14,0,0,0,0,0,35
3514,15,0,0,0,0,1,35
3515,16,0,0,0,0,1,35
3516,17,0,0,0,0,2,35
3517,18,0,0,0,0,2,35
3518,19,0,0,0,0,2,35
3519,20,0,0,0,0,2,35
3520,21,0,0,0,0,2,35
3521,22,0,0,0,0,2,35
3522,23,0,0,0,0,2,35
3523,24,0,0,0,0,2,35
3524,25,0,0,0,0,3,35
3525,26,0,0,0,0,3,35
3526,27,0,0,0,0,3,35
3527,28,0,1,0,0,3,35
3528,29,0,1,0,0,3,35
3529,30,0,1,0,0,3,35
3530,31,0,1,0,0,3,35
3531,32,0,1,0,0,3,35
3532,33,0,1,0,0,3,35
3533,34,0,1,0,0,3,35
3534,35,0,1,0,0,3,35
3535,36,0,1,0,0,3,35
3536,37,0,1,0,0,3,35
3537,38,0,1,0,0,3,35
3538,39,1,1,0,0,3,35
3539,40,1,1,0,0,4,35
3540,41,1,1,0,0,4,35
3541,42,1,2,0,0,4,35
3542,43,1,2,0,0,4,35
3543,44,1,2,0,0,4,35
3544,45,1,2,0,0,4,35
3545,46,1,2,0,0,4,35
3546,47,2,2,0,0,4,35
3547,48,2,2,0,0,4,35
3548,49,2,2,0,0,4,35
3549,50,2,2,0,0,4,35
3550,51,3,2,0,0,4,35
3551,52,3,2,0,0,4,35
3552,53,3,2,0,0,4,35
3553,54,3,2,0,0,4,35
3554,55,3,2,0,0,4,35
3555,56,3,2,0,0,4,35
3556,57,3,2,0,0,4,35
3557,58,3,2,0,0,4,35
3558,59,3,2,0,0,4,35
3559,60,3,2,0,0,4,35
3560,61,3,2,0,0,4,35
3561,62,3,2,0,0,4,35
3562,63,3,2,0,0,4,35
3563,64,3,2,0,0,4,35
3564,65,3,2,0,0,4,35
3565,66,3,2,0,1,4,35
3566,67,3,2,0,1,4,35
3567,68,3,2,0,1,4,35
3568,69,3,2,0,1,4,35
3569,70,3,2,0,1,4,35
3570,71,3,2,0,1,4,35
3571,72,3,2,0,1,4,35
3572,73,3,2,0,1,4,35
3573,74,3,2,0,1,4,35
3574,75,3,2,0,1,4,35
3575,76,3,3,0,1,4,35
3576,77,3,3,0,1,4,35
3577,78,3,3,0,1,4,35
3578,79,3,3,0,1,4,35
3579,80,3,3,0,1,4,35
3580,81,3,3,0,1,4,35
3581,82,3,3,0,1,4,35
3582,83,3,3,0,1,4,35
3583,84,3,3,0,1,4,35
3584,85,3,3,0,1,4,35
3585,86,3,3,0,1,4,35
3586,87,3,3,0,1,4,35
3587,88,3,3,0,1,4,35
3588,89,3,3,0,1,4,35
3589,90,3,3,0,1,4,35
3590,91,3,3,0,1,4,35
3591,92,3,3,0,1,4,35
3592,93,3,3,0,1,4,35
3593,94,3,3,0,1,4,35
3594,95,3,3,0,1,4,35
3595,96,3,3,0,1,4,35
3596,97,3,3,0,1,4,35
3597,98,3,3,0,1,4,35
3598,99,4,3,0,1,4,35
3599,100,4,3,0,1,4,35
3600,1,0,0,0,0,0,36
3601,2,0,0,0,0,0,36
3602,3,0,0,0,0,0,36
3603,4,0,0,0,0,0,36
3604,5,0,0,0,0,1,36
3605,6,0,0,0,0,1,36
3606,7,0,0,0,0,1,36
3607,8,1,0,0,0,1,36
3608,9,1,0,0,0,1,36
3609,10,2,0,0,0,1,36
3610,11,2,0,0,0,1,36
3611,12,2,0,0,0,1,36
3612,13,2,0,0,0,1,36
3613,14,2,0,0,0,1,36
3614,15,2,0,0,0,1,36
3615,16,2,0,0,0,1,36
3616,17,2,0,0,0,1,36
3617,18,2,0,0,0,1,36
3618,19,2,0,0,0,1,36
3619,20,2,0,0,0,1,36
3620,21,2,0,0,0,1,36
3621,22,2,0,0,0,2,36
3622,23,2,0,0,0,2,36
3623,24,2,0,0,0,2,36
3624,25,2,0,0,0,2,36
3625,26,2,0,0,0,2,36
3626,27,2,0,0,0,2,36
3627,28,2,0,0,0,2,36
3628,29,2,0,0,0,2,36
3629,30,2,0,0,0,2,36
3630,31,2,0,0,0,4,36
3631,32,2,0,0,0,4,36
3632,33,2,0,0,0,4,36
3633,34,2,0,0,0,4,36
3634,35,2,0,0,0,4,36
3635,36,2,0,0,0,4,36
3636,37,2,0,0,0,4,36
3637,38,2,0,0,0,4,36
3638,39,2,0,0,0,4,36
3639,40,2,1,0,0,4,36
3640,41,2,1,0,0,4,36
3641,42,3,1,0,1,4,36
3642,43,3,1,0,1,4,36
3643,44,3,1,0,1,4,36
3644,45,3,1,0,1,4,36
3645,46,3,1,0,1,4,36
3646,47,3,1,0,1,4,36
3647,48,3,1,0,1,4,36
3648,49,3,1,0,1,4,36
3649,50,3,1,0,1,4,36
3650,51,3,1,0,1,4,36
3651,52,3,1,0,1,4,36
3652,53,3,1,0,1,4,36
3653,54,3,1,0,1,4,36
3654,55,3,1,0,1,4,36
3655,56,3,1,0,1,4,36
3656,57,3,1,0,1,4,36
3657,58,3,1,0,1,4,36
3658,59,3,1,0,1,4,36
3659,60,3,1,0,1,4,36
3660,61,3,1,0,1,4,36
3661,62,3,1,0,1,4,36
3662,63,3,1,0,1,4,36
3663,64,3,1,0,1,4,36
3664,65,3,1,0,1,4,36
3665,66,3,1,0,1,4,36
3666,67,3,1,0,1,4,36
3667,68,3,1,0,1,4,36
3668,69,3,1,0,1,4,36
3669,70,3,1,0,1,4,36
3670,71,3,1,0,1,4,36
3671,72,3,1,0,1,4,36
3672,73,3,1,0,1,4,36
3673,74,3,1,0,1,4,36
3674,75,3,1,0,1,4,36
3675,76,3,1,0,1,4,36
3676,77,3,1,0,1,4,36
3677,78,3,2,0,1,4,36
3678,79,3,2,0,1,4,36
3679,80,3,2,0,1,4,36
3680,81,3,2,0,1,4,36
3681,82,3,2,0,1,4,36
3682,83,3,2,0,1,4,36
3683,84,3,2,0,1,4,36
3684,85,3,2,0,1,4,36
3685,86,3,2,0,1,4,36
3686,87,3,2,0,1,4,36
3687,88,3,2,0,1,4,36
3688,89,3,2,0,1,4,36
3689,90,4,2,0,1,4,36
3690,91,4,2,0,1,4,36
3691,92,4,2,0,1,4,36
3692,93,4,2,0,1,4,36
3693,94,4,2,0,1,4,36
3694,95,4,2,0,1,4,36
3695,96,4,2,0,1,4,36
3696,97,4,2,0,1,4,36
3697,98,4,2,0,1,4,36
3698,99,5,2,0,1,4,36
3699,100,5,2,0,1,4,36
3700,1,0,0,0,0,0,37
3701,2,0,0,0,0,0,37
3702,3,1,0,0,0,0,37
3703,4,1,0,0,0,0,37
3704,5,1,0,0,0,0,37
3705,6,1,0,0,0,0,37
3706,7,1,0,0,0,0,37
3707,8,1,0,0,0,0,37
3708,9,1,0,0,0,0,37
3709,10,1,0,0,0,0,37
3710,11,2,0,0,0,0,37
3711,12,2,0,0,0,1,37
3712,13,2,0,0,0,1,37
3713,14,2,0,0,0,1,37
3714,15,2,0,0,0,1,37
3715,16,2,0,0,0,2,37
3716,17,2,0,0,0,2,37
3717,18,2,0,0,0,2,37
3718,19,2,0,0,0,2,37
3719,20,2,0,0,0,2,37
3720,21,2,0,0,0,2,37
3721,22,2,0,0,0,2,37
3722,23,2,0,0,0,2,37
3723,24,2,0,0,0,2,37
3724,25,2,0,0,0,2,37
3725,26,2,0,0,0,2,37
3726,27,2,0,0,0,2,37
3727,28,2,0,0,0,2,37
3728,29,2,0,0,0,2,37
3729,30,2,0,0,0,2,37
3730,31,2,0,0,0,2,37
3731,32,2,0,0,0,2,37
3732,33,2,0,0,0,2,37
3733,34,2,0,0,0,3,37
3734,35,2,0,0,0,4,37
3735,36,2,0,0,0,4,37
3736,37,2,0,0,0,4,37
3737,38,2,0,0,0,4,37
3738,39,2,0,0,0,4,37
3739,40,2,0,0,0,4,37
3740,41,2,0,0,0,4,37
3741,42,2,0,1,0,4,37
3742,43,2,0,1,0,4,37
3743,44,2,0,1,0,4,37
3744,45,2,0,1,0,4,37
3745,46,2,0,1,0,4,37
3746,47,2,0,1,0,4,37
3747,48,2,0,1,0,4,37
3748,49,2,0,1,0,4,37
3749,50,2,0,1,0,4,37
3750,51,2,0,1,0,4,37
3751,52,2,0,1,0,4,37
3752,53,2,0,1,0,4,37
3753,54,2,0,1,0,4,37
3754,55,2,0,1,0,4,37
3755,56,2,0,1,0,4,37
3756,57,2,0,1,0,4,37
3757,58,2,0,1,0,4,37
3758,59,2,0,1,0,4,37
3759,60,2,0,1,0,4,37
3760,61,2,0,1,0,4,37
3761,62,2,0,1,0,4,37
3762,63,2,0,1,0,4,37
3763,64,2,0,1,0,4,37
3764,65,2,0,1,0,4,37
3765,66,2,0,1,0,4,37
3766,67,2,0,1,0,4,37
3767,68,2,1,1,0,4,37
3768,69,2,1,1,0,4,37
3769,70,2,1,1,0,4,37
3770,71,2,1,1,0,4,37
3771,72,2,2,1,0,4,37
3772,73,2,2,1,0,4,37
3773,74,2,2,1,1,4,37
3774,75,2,2,1,1,4,37
3775,76,3,2,1,1,4,37
3776,77,3,2,1,1,4,37
3777,78,3,2,1,1,4,37
3778,79,3,2,1,1,4,37
3779,80,3,2,1,1,4,37
3780,81,3,2,1,1,4,37
3781,82,4,2,1,1,4,37
3782,83,4,2,1,1,4,37
3783,84,4,2,1,1,4,37
3784,85,4,2,1,1,4,37
3785,86,4,2,1,1,4,37
3786,87,4,2,1,1,4,37
3787,88,4,2,1,1,4,37
3788,89,4,2,1,1,4,37
3789,90,4,2,1,1,4,37
3790,91,4,2,1,1,4,37
3791,92,4,2,1,1,4,37
3792,93,4,2,1,1,4,37
3793,94,4,2,1,1,4,37
3794,95,4,2,1,1,4,37
3795,96,4,2,1,1,4,37
3796,97,4,2,1,1,4,37
3797,98,4,2,1,1,4,37
3798,99,4,2,1,1,4,37
3799,100,4,2,1,1,4,37
3800,1,0,0,0,0,0,38
3801,2,0,0,0,0,1,38
3802,3,0,0,0,0,1,38
3803,4,0,0,0,0,1,38
3804,5,0,0,0,0,2,38
3805,6,0,0,0,0,2,38
3806,7,0,0,0,0,2,38
3807,8,0,0,0,0,2,38
3808,9,0,0,0,0,2,38
3809,10,0,0,0,0,2,38
3810,11,0,0,0,0,2,38
3811,12,0,0,0,0,2,38
3812,13,0,0,0,0,2,38
3813,14,0,0,0,0,2,38
3814,15,0,0,0,0,2,38
3815,16,0,0,0,0,2,38
3816,17,0,0,0,0,2,38
3817,18,0,0,0,0,2,38
3818,19,0,0,0,0,2,38
3819,20,0,0,0,0,2,38
3820,21,0,0,0,0,2,38
3821,22,0,0,0,0,2,38
3822,23,0,0,0,0,2,38
3823,24,1,0,0,0,2,38
3824,25,1,0,0,0,2,38
3825,26,1,0,0,0,2,38
3826,27,1,0,0,0,3,38
3827,28,1,0,0,0,3,38
3828,29,1,0,0,0,3,38
3829,30,1,0,0,0,3,38
3830,31,1,0,0,0,3,38
3831,32,2,0,0,0,3,38
3832,33,2,0,0,0,3,38
3833,34,2,0,0,0,3,38
3834,35,2,0,0,0,3,38
3835,36,2,0,0,0,3,38
3836,37,2,0,0,0,3,38
3837,38,2,0,0,0,3,38
3838,39,2,0,0,0,3,38
3839,40,2,0,0,1,3,38
3840,41,2,0,0,1,3,38
3841,42,3,0,0,1,3,38
3842,43,3,0,0,1,3,38
3843,44,4,0,0,1,3,38
3844,45,4,0,0,1,3,38
3845,46,4,0,0,1,3,38
3846,47,4,0,0,1,3,38
3847,48,4,0,0,1,3,38
3848,49,4,0,0,1,3,38
3849,50,4,0,0,1,3,38
3850,51,4,0,0,1,3,38
3851,52,4,0,0,1,3,38
3852,53,4,0,0,1,3,38
3853,54,4,0,0,1,3,38
3854,55,4,0,0,1,3,38
3855,56,4,0,0,1,3,38
3856,57,4,0,0,1,3,38
3857,58,4,0,0,1,3,38
3858,59,4,0,0,1,3,38
3859,60,4,0,0,1,3,38
3860,61,4,0,0,1,3,38
3861,62,4,0,0,1,3,38
3862,63,4,0,0,1,3,38
3863,64,4,0,0,1,3,38
3864,65,4,0,0,1,3,38
3865,66,4,0,0,1,3,38
3866,67,4,0,0,1,3,38
3867,68,4,0,0,1,3,38
3868,69,4,0,0,1,3,38
3869,70,4,0,0,1,3,38
3870,71,4,0,0,1,3,38
3871,72,4,0,0,1,3,38
3872,73,4,0,0,1,3,38
3873,74,4,1,0,1,3,38
3874,75,4,1,0,1,3,38
3875,76,4,1,0,1,3,38
3876,77,4,1,0,1,3,38
3877,78,4,1,0,1,3,38
3878,79,4,1,0,1,3,38
3879,80,4,1,0,1,3,38
3880,81,4,1,0,1,3,38
3881,82,4,1,0,1,3,38
3882,83,4,1,0,1,3,38
3883,84,4,1,0,1,3,38
3884,85,4,1,0,1,3,38
3885,86,4,1,0,1,3,38
3886,87,4,1,0,1,3,38
3887,88,4,1,0,1,3,38
3888,89,4,1,0,1,3,38
3889,90,4,1,0,1,3,38
3890,91,4,1,0,1,4,38
3891,92,4,1,0,1,4,38
3892,93,4,1,0,1,4,38
3893,94,4,1,0,1,4,38
3894,95,4,1,0,1,4,38
3895,96,4,2,0,1,4,38
3896,97,5,2,0,1,4,38
3897,98,5,2,0,1,4,38
3898,99,5,2,0,1,4,38
3899,100,5,2,0,1,4,38
3900,1,0,0,0,0,0,39
3901,2,0,0,0,0,0,39
3902,3,0,0,0,0,0,39
3903,4,0,0,0,0,0,39
3904,5,0,0,0,0,0,39
3905,6,0,0,0,0,0,39
3906,7,0,0,0,0,0,39
3907,8,0,0,0,0,0,39
3908,9,0,0,0,0,0,39
3909,10,0,0,0,0,0,39
3910,11,0,0,0,0,0,39
3911,12,0,0,0,0,0,39
3912,13,0,0,0,0,0,39
3913,14,0,0,0,0,0,39
3914,15,0,0,0,0,0,39
3915,16,1,0,0,0,1,39
3916,17,1,0,0,0,2,39
3917,18,1,0,0,0,2,39
3918,19,1,0,0,0,3,39
3919,20,1,0,0,0,3,39
3920,21,1,0,0,0,3,39
3921,22,1,0,0,0,3,39
3922,23,1,0,0,0,3,39
3923,24,1,0,0,0,3,39
3924,25,1,0,0,0,3,39
3925,26,1,0,0,0,3,39
3926,27,1,0,0,0,3,39
3927,28,1,0,0,0,3,39
3928,29,1,0,0,0,3,39
3929,30,1,0,0,0,3,39
3930,31,1,0,0,0,4,39
3931,32,1,0,0,0,4,39
3932,33,1,0,0,0,4,39
3933,34,1,0,0,0,4,39
3934,35,1,0,0,0,4,39
3935,36,1,0,0,0,4,39
3936,37,1,0,0,0,4,39
3937,38,1,0,0,0,4,39
3938,39,1,0,0,0,4,39
3939,40,1,0,0,0,4,39
3940,41,1,0,0,0,4,39
3941,42,2,0,0,1,4,39
3942,43,2,0,0,1,4,39
3943,44,2,0,0,1,4,39
3944,45,2,0,1,1,4,39
3945,46,2,0,1,1,4,39
3946,47,2,0,1,1,4,39
3947,48,2,0,1,1,4,39
3948,49,2,0,1,1,4,39
3949,50,2,0,1,1,4,39
3950,51,2,0,1,1,4,39
3951,52,2,0,1,1,4,39
3952,53,2,0,1,1,4,39
3953,54,2,0,1,1,4,39
3954,55,2,0,1,1,4,39
3955,56,2,0,1,1,4,39
3956,57,2,0,1,1,4,39
3957,58,2,0,1,1,4,39
3958,59,2,0,1,1,4,39
3959,60,2,0,1,1,4,39
3960,61,2,0,1,1,4,39
3961,62,2,0,1,1,4,39
3962,63,2,0,1,1,4,39
3963,64,2,0,1,1,4,39
3964,65,2,0,1,1,4,39
3965,66,2,0,2,1,4,39
3966,67,2,0,2,1,4,39
3967,68,2,0,2,1,4,39
3968,69,2,0,2,1,4,39
3969,70,2,0,2,1,4,39
3970,71,2,0,2,1,4,39
3971,72,2,0,2,1,4,39
3972,73,2,0,2,1,4,39
3973,74,2,1,2,1,4,39
3974,75,2,1,2,1,4,39
3975,76,2,1,2,1,4,39
3976,77,2,1,2,1,4,39
3977,78,3,1,2,1,4,39
3978,79,3,1,2,1,4,39
3979,80,3,1,2,1,4,39
3980,81,3,1,2,1,4,39
3981,82,4,1,2,1,4,39
3982,83,4,1,2,1,4,39
3983,84,4,1,2,1,4,39
3984,85,4,1,2,1,4,39
3985,86,4,1,2,1,4,39
3986,87,4,1,2,1,4,39
3987,88,4,1,2,1,4,39
3988,89,4,1,2,1,4,39
3989,90,4,1,2,1,4,39
3990,91,4,1,2,1,4,39
3991,92,4,1,2,1,4,39
3992,93,4,1,2,1,4,39
3993,94,4,1,2,1,4,39
3994,95,4,1,2,1,4,39
3995,96,4,1,2,1,4,39
3996,97,4,1,2,1,4,39
3997,98,4,1,2,1,4,39
3998,99,4,1,2,1,4,39
3999,100,4,1,2,1,4,39
4000,1,0,0,0,0,0,40
4001,2,0,0,0,0,0,40
4002,3,0,0,0,0,0,40
4003,4,0,0,0,0,0,40
4004,5,0,0,0,0,0,40
4005,6,0,0,0,0,0,40
4006,7,0,0,0,0,0,40
4007,8,0,0,0,0,0,40
4008,9,0,0,0,0,0,40
4009,10,0,0,0,0,0,40
4010,11,0,0,0,0,0,40
4011,12,0,0,0,0,0,40
4012,13,0,0,0,0,0,40
4013,14,0,0,0,0,0,40
4014,15,0,0,0,0,0,40
4015,16,0,0,0,0,0,40
4016,17,0,0,0,0,0,40
4017,18,0,0,0,0,0,40
4018,19,0,0,0,0,0,40
4019,20,0,0,0,0,0,40
4020,21,0,0,0,0,0,40
4021,22,0,0,0,0,0,40
4022,23,0,0,0,0,0,40
4023,24,0,0,0,0,0,40
4024,25,0,0,0,0,0,40
4025,26,0,0,0,0,1,40
4026,27,0,0,0,0,2,40
4027,28,0,0,0,0,3,40
4028,29,0,0,0,0,3,40
4029,30,0,0,0,0,3,40
4030,31,0,0,0,0,3,40
4031,32,0,0,0,0,3,40
4032,33,0,0,0,0,3,40
4033,34,0,0,0,0,3,40
4034,35,0,0,0,0,3,40
4035,36,0,0,0,0,3,40
4036,37,0,0,0,0,3,40
4037,38,0,0,0,0,3,40
4038,39,0,0,0,0,3,40
4039,40,0,0,0,0,3,40
4040,41,0,0,0,0,3,40
4041,42,0,0,0,0,3,40
4042,43,0,0,0,0,3,40
4043,44,0,0,0,0,3,40
4044,45,0,0,0,0,3,40
4045,46,0,0,0,0,3,40
4046,47,1,0,0,0,3,40
4047,48,1,0,0,0,3,40
4048,49,1,0,0,0,3,40
4049,50,1,0,0,0,3,40
4050,51,2,0,0,0,3,40
4051,52,3,0,0,1,3,40
4052,53,3,0,0,1,3,40
4053,54,3,0,0,1,3,40
4054,55,3,0,0,1,3,40
4055,56,3,0,0,1,3,40
4056,57,3,0,0,1,3,40
4057,58,3,0,0,1,3,40
4058,59,3,0,0,1,3,40
4059,60,3,0,0,1,3,40
4060,61,3,0,0,1,3,40
4061,62,3,0,0,1,3,40
4062,63,3,0,0,1,4,40
4063,64,3,0,0,1,4,40
4064,65,3,0,0,1,4,40
4065,66,3,0,0,1,4,40
4066,67,3,0,0,1,4,40
4067,68,3,0,0,1,4,40
4068,69,3,0,0,1,4,40
4069,70,3,0,0,1,4,40
4070,71,3,0,0,1,4,40
4071,72,3,0,0,1,4,40
4072,73,3,0,0,1,4,40
4073,74,3,0,0,1,4,40
4074,75,4,0,0,1,4,40
4075,76,4,0,0,1,4,40
4076,77,4,0,0,1,4,40
4077,78,4,0,0,1,4,40
4078,79,4,0,0,1,4,40
4079,80,4,0,0,2,4,40
4080,81,4,0,0,2,4,40
4081,82,4,0,0,2,4,40
4082,83,4,0,0,2,4,40
4083,84,4,0,0,2,4,40
4084,85,4,0,0,2,4,40
4085,86,4,0,0,2,4,40
4086,87,4,0,0,2,4,40
4087,88,4,0,0,2,4,40
4088,89,4,0,0,2,4,40
4089,90,5,0,0,2,4,40
4090,91,5,0,0,2,4,40
4091,92,5,1,0,2,4,40
4092,93,5,1,0,2,4,40
4093,94,5,1,0,2,4,40
4094,95,5,1,0,2,4,40
4095,96,5,1,0,2,4,40
4096,97,5,1,0,2,4,40
4097,98,5,1,0,2,4,40
4098,99,5,1,0,2,4,40
4099,100,5,1,0,2,4,40
4100,1,0,0,0,0,0,41
4101,2,0,0,0,0,0,41
4102,3,0,0,0,0,0,41
4103,4,0,0,0,0,0,41
4104,5,0,0,0,0,0,41
4105,6,0,0,0,0,0,41
4106,7,0,0,0,0,0,41
4107,8,0,0,0,0,0,41
4108,9,0,0,0,0,0,41
4109,10,0,0,0,0,0,41
4110,11,0,0,0,0,0,41
4111,12,0,0,0,0,0,41
4112,13,0,0,0,0,0,41
4113,14,0,0,0,0,0,41
4114,15,0,0,0,0,0,41
4115,16,0,0,0,0,0,41
4116,17,0,0,0,0,0,41
4117,18,0,0,0,0,0,41
4118,19,0,0,0,0,0,41
4119,20,0,0,0,0,0,41
4120,21,0,0,0,0,0,41
4121,22,0,0,0,0,0,41
4122,23,0,0,0,0,0,41
4123,24,0,0,0,0,0,41
4124,25,0,0,0,0,0,41
4125,26,0,0,0,0,2,41
4126,27,0,0,0,0,2,41
4127,28,0,0,0,0,2,41
4128,29,0,0,0,0,2,41
4129,30,0,0,0,0,3,41
4130,31,0,0,0,0,3,41
4131,32,0,0,0,0,3,41
4132,33,0,0,0,0,3,41
4133,34,0,0,0,0,3,41
4134,35,1,0,0,0,3,41
4135,36,1,0,0,0,3,41
4136,37,1,0,0,0,3,41
4137,38,1,0,0,0,3,41
4138,39,1,0,0,0,3,41
4139,40,1,0,0,0,3,41
4140,41,1,0,0,0,3,41
4141,42,1,0,0,0,3,41
4142,43,1,0,0,0,3,41
4143,44,1,0,0,0,3,41
4144,45,1,0,0,0,3,41
4145,46,1,0,0,0,3,41
4146,47,1,0,0,0,3,41
4147,48,1,0,0,0,3,41
4148,49,1,0,0,0,3,41
4149,50,1,0,0,0,3,41
4150,51,1,0,0,0,3,41
4151,52,1,0,0,0,3,41
4152,53,1,0,0,0,3,41
4153,54,1,0,0,0,3,41
4154,55,1,0,0,0,3,41
4155,56,1,0,0,0,3,41
4156,57,2,0,0,0,3,41
4157,58,2,0,0,0,3,41
4158,59,2,0,0,0,3,41
4159,60,2,1,0,0,3,41
4160,61,2,1,0,0,3,41
4161,62,2,1,0,0,3,41
